category,name,price,description,image,Category
Computer Memory,Corsair Vengeance RG Pro SL 32GB (2x16GB) DDR4 3600MHz Desktop Memory,144.99,"Kit includes two 16GB DDR4 desktop memory modules to enhance your computer's performance and stability while working on multiple apps or software at onceBlazing-fast 3,600MHz memory speed delivers reliable power to the CPU with improved overclocking performanceFeatures 288-pin configuration for reduced power consumptionCustom performance PCB provides the best possible signal quality for enhanced performance and stability levels under immense loadsAdvanced XMP 2.0 BIOS setting support allows the memory modules to automatically adjust to fastest speeds easilyAluminum heat spreader on each module ensures rapid heat dissipation with improved thermal conductivity for safe and efficient operationIndividually screened memory chips promise dependable overclocking efficiencyFeatures quick response times and high bandwidth capabilities to optimize the performance on latest DDR4 motherboardsCompact form factor measures just 44mm high for compatibility with a wide range of air coolers (sold separately)Dynamic RGB lighting features 10 individually addressable RGB LEDs for setting up customizable lighting effects on your computerDownloadable CORSAIR iCUE software comes with dozens of pre-set lighting profiles to help fully control and customize on other CORSAIR devices (sold separately)Compatible with Intel and AMD DDR4 motherboards",https://multimedia.bbycastatic.ca/multimedia/products/500x500/155/15555/15555045.jpg,Computer Memory
Computer Memory,KINGSTON 16GB DDR4 2666MHz Single Rank Module (KCP426NS8/16),80.99,null,https://multimedia.bbycastatic.ca/multimedia/products/500x500/151/15176/15176240.jpg,Computer Memory
Computer Memory,Corsair Vengeance RGB Pro 16GB (2 x 8GB) DDR4 3200MHz Desktop Memory,92.99,Kit of two 8GB DDR4 memory modules enhances your system's performance for smooth multitasking3200MHz memory speed effectively boosts your system's processor performance16 CAS latency improves the performance of the RAMCarefully screened ICs enable enhanced overclocking capabilityCustom designed PCB offers enhanced signal quality for excellent performance and stabilityXMP 2.0 support allows the memory to automatically adjust to the fastest yet safe speed with just a single BIOS settingHigh bandwidth and quick response time ensure optimal performance on the latest Intel DDR4 and AMD motherboardsDynamic multi-zone RGB lighting featuring 10 super-bright RGB LEDs per module complements your computer setup with colourful lightingCorsair iCUE software lets you completely control and customise RGB lighting to match your processor or other Corsair products (sold separately)Wire-free design makes installation easy and simple,https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15300/15300642.jpg,Computer Memory
Computer Memory,Corsair Vengeance LPX 64GB (2 x 32GB) DDR4 3600MHz Desktop Memory ,317.99,"Kit of two 32GB DDR4 desktop memory modules enhances your system's performance for smooth multitasking3,600MHz memory speed effectively boosts your system's processor performance18 CAS latency improves the performance of the RAMSpecially designed aluminum heat spreader enables enhanced heat dissipation so all components stay cool even during long working hoursCustom performance PCB offers improved heat management and enhanced overclocking headroomIndividually screened ICs guarantee high-performance overclockingXMP 2.0 support allows your memory to automatically adjust to the fastest yet safe speed with just one settingLow-profile design allows the memory to fit in small or tightly spaced casesCompatibility and performance tested to work with a wide variety of available motherboards",https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15300/15300644.jpg,Computer Memory
Computer Memory,Kingston FURY Beast 32GB (2 x 16GB) DDR5 5200MHz Desktop Memory ,319.99,"Total memory capacity of 32GB with two modules of 16GB each ensures excellent responsiveness even while playing games with large animations and 3D renderingClock speed of 5200MHz improves the CPU's capability to retrieve and process the data, thereby making it run much faster yet efficientIntel XMP 3.0 ready and certified to assure two customisable profiles for speed and timing and allows overclocking to perform beyond the normal gaming standardsHeat sink makes sure that it dissipates the heat in case you overclock the CPU to achieve a record-breaking performanceDDR5 with 288 pins is power-efficient and facilitate effortless insertion with minimal force",https://multimedia.bbycastatic.ca/multimedia/products/500x500/158/15805/15805136.jpg,Computer Memory
Computer Memory,Corsair Vengeance C40 32GB (2 x 16GB) DDR5 5200MHz Desktop Memory ,199.99,Features two 16GB DDR5 desktop memory modules that elevate your system's performance for smooth multitasking and lag-free gamingUltra-fast 5200MHz memory speed successfully advances your system's processing speed and reduces latency288-pin RAM is extensively compatible with desktop motherboards and is augmented for Intel DDR5 motherboardsHigh speed PCB with onboard 1.25V regulation guarantees improved signal quality and allows stable overclocking to extract great performanceTightly-screened high-frequency memory chips render superior overclockingCompact form factor makes installation a breeze and saves space in your cabinetFeatures Corsair iCUE software for real time frequency monitoring and to custom XMP 3.0 profiles for tailoring the performance of an app or taskAluminum heat spreader ensures quick and effective heat dissipation to keep the device safe,https://multimedia.bbycastatic.ca/multimedia/products/500x500/159/15901/15901101.jpg,Computer Memory
Computer Memory,Corsair Vengeance LPX 16GB (2 x 8GB) DDR4 3200MHz Desktop Memory ,74.99,"Kit of two 8GB DDR4 desktop memory modules, which boost your system's performance for seamless multitaskingUltra-fast 3,200MHz memory speed offers stable overclocking for reliable processing power without any lagCustom-designed, high-performance aluminum heat spreader effectively dissipates heat into your system's cooling path to keep its components safeTested for compatibility with various motherboards currently available on the marketLow-profile design is easy to install and fits precisely even in compact CPU cabinetsSupports Intel XMP 2.0 to automatically adjust the speed of the LPX kit to a safe and optimal level for enhanced performance without any lockups or other strange behaviour",https://multimedia.bbycastatic.ca/multimedia/products/500x500/149/14950/14950688.jpg,Computer Memory
Computer Memory,Corsair Vengeance LPX 16GB (2 x 8GB) DDR4 3600MHz Desktop Memory ,81.99,"Kit of two 8GB DDR4 desktop memory modules, which boost your system's performance for seamless multitaskingUltra-fast 3,600MHz memory speed offers stable overclocking for reliable processing power without any lagCustom-designed, high-performance aluminum heat spreader effectively dissipates heat into your system's cooling path to keep its components safeTested for compatibility with various motherboards currently available on the marketLow-profile design is easy to install and fits precisely even in compact CPU cabinetsSupports Intel XMP 2.0 to automatically adjust the speed of the LPX kit to a safe and optimal level for enhanced performance without any lockups or other strange behaviour",https://multimedia.bbycastatic.ca/multimedia/products/500x500/149/14950/14950686.jpg,Computer Memory
Computer Memory,Corsair Vengeance RGB Pro 32GB (2 x 16GB) DDR4 3200MHz Desktop Memory ,149.99,Kit of two 16GB DDR4 memory modules enhances your system's performance for smooth multitasking3200MHz memory speed effectively boosts your system's processor performance16 CAS latency improves the performance of the RAMCarefully screened ICs enable enhanced overclocking capabilityCustom designed PCB offers enhanced signal quality for excellent performance and stabilityXMP 2.0 support allows the memory to automatically adjust to the fastest yet safe speed with just a single BIOS settingHigh bandwidth and quick response time ensure optimal performance on the latest Intel DDR4 and AMD motherboardsDynamic multi-zone RGB lighting featuring 10 super-bright RGB LEDs per module complements your computer setup with colourful lightingCorsair iCUE software lets you completely control and customise RGB lighting to match your processor or other Corsair products (sold separately)Wire-free design makes installation easy and simple,https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15300/15300646.jpg,Computer Memory
Computer Memory,Corsair Vengeance LPX 16GB (2x8GB) DDR4 3200MHz Desktop Memory - Black,67.99,"16GB (2 x 8GB) DDR4 DRAM provides high frequency and more bandwidth to keep up with your intense computing tasksUp to 3200MHz operating speed enables your system to multitask smoothly288-pin runs with low power module, draws less power, and runs cooler without interfering with its operative performanceCustom performance PCB manages the heat generation and offers more overclocking headroom to ensure stable and optimal performanceXMP 2.0 support offers a single BIOS setting to optimize the memory's speed and deliver superior performanceAluminium heat spreader dissipates heat from the ICs into the cooling path of the system to improve the overclocking potentialSmall form factor allows this RAM to fit into small cases or systems with compact internal spacesCompatibility tested on the latest Intel DDR4 motherboards to ensure reliability in performance",https://multimedia.bbycastatic.ca/multimedia/products/500x500/155/15555/15555051.jpg,Computer Memory
Computer Memory,Corsair Vengeance 32GB (2 x 16GB) DDR5 4800MHz Desktop Memory,229.99,Pack of two 16GB of DDR5 desktop memory modules elevate your system's performance for a smooth multitasking and lag-free gaming4800MHz memory speed effectively boosts your system's processor performance by reducing latency288-pin RAM is widely compatible with desktop motherboards and optimised for Intel DDR5 motherboardsHigh speed PCB with an onboard voltage regulation guarantees an enhanced signal quality and allows a stable overclocking to extract great performanceCompact form factor makes installation a breeze and saves space in your cabinetFeatures Corsair iCUE software for real time frequency monitoring and customisation of XMP 3.0 profiles for tailoring the performance of an app or taskSpecially designed aluminium heat spreader ensures an efficient heat dissipation to maintain safe operating temperatures,https://multimedia.bbycastatic.ca/multimedia/products/500x500/158/15888/15888316.jpg,Computer Memory
Computer Memory,Corsair Vengeance RGB Pro 32GB (2 x 16GB) DDR4 3600MHz Desktop Memory,164.99,Kit of two 16GB DDR4 memory modules enhances your system's performance for smooth multitasking3600MHz memory speed effectively boosts your system's processor performance18 CAS latency improves the performance of the RAMCarefully screened ICs enable enhanced overclocking capabilityCustom designed PCB offers enhanced signal quality for excellent performance and stabilityXMP 2.0 support allows the memory to automatically adjust to the fastest yet safe speed with just a single BIOS settingHigh bandwidth and quick response time ensure optimal performance on the latest Intel DDR4 and AMD motherboardsDynamic multi-zone RGB lighting featuring 10 super-bright RGB LEDs per module complements your computer setup with colourful lightingCorsair iCUE software lets you completely control and customise RGB lighting to match your processor or other Corsair products (sold separately)Wire-free design makes installation easy and simple,https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15300/15300643.jpg,Computer Memory
Computer Processors,Intel Core i5-13600KF Processor,409.99,"Desktop processor with 125 watts of base power is ideal for gaming, content creation, and other computer tasksPCIe 5.0 and 4.0 support, DDR5 and DDR4 support, and compatibility with Intel 700 Series and 600 Series chipset-based motherboards make it a versatile choice when building your own systemPlease note: Discrete graphics required and thermal solution is not included in the box",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16551/16551383.jpg,Computer Processors
Computer Processors,Intel Core i9-12900KS 16-Core 2.5GHz Processor,969.99,"2.5GHz clock speed with a whopping 5.5GHz max boost offers unrivalled performance16 cores and 24 threads let you run multiple heavy duty tasks with zero lag or any compromise in performanceIntegrated memory controller with 14MB L2 cache and 30MB L3 cache means reduced latencies and faster data retrieval for delivering ultra-high performanceHyper-threading technology gives you exemplary multi-threaded performance which makes game play smoother, video rendering faster, and moreIntel Thermal Velocity Boost grants you faster clock for handling explosive workloads as long as the CPU is under the optimal temperature thresholdIntel Adaptive Boost Technology enhances multi-threaded performance to meet the processing power required when running multiple heavy duty tasks simultaneouslyCompatible with DDR4 and DDR 5 RAM and supports PCIe 5.0 and PCIe 4.0 standards for higher data bandwidth for communication between the GPU, SSDs, and other peripheralsIntegrated graphics spare you the need of adding a dedicated GPU for moderate video editing and gamingMatch with 600 series chipset based motherboards for unlocked performance",https://multimedia.bbycastatic.ca/multimedia/products/500x500/160/16025/16025736.jpg,Computer Processors
Computer Processors,AMD Ryzen 5 5600X Hexa-Core 3.7GHz AM4 Desktop Processor,269.99,"3.7GHz clock speed runs resource-intensive applicationsSix cores adeptly handle high-FPS gaming sessions, video editing, and many more heavy-duty programs3200Mhz bus speed ensures rapid communication between the CPU and other components of your PC32MB of L3 cache and 3MB of L2 cache available to keep up with extensive multi-tasking demandsVR-ready design lets you use virtual reality headsets and accessories (sold separately) to immerse yourself in cyberspace",https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15331/15331713.jpg,Computer Processors
Computer Processors,Intel Core i7-12700K Octa-Core 3.6GHz Processor,529.99,"Eight cores and 20 threads efficiently handle gaming, video editing, and other heavy programs3.6GHz processor speed and 5GHz Max Boost clock speed ensure rapid communication between the CPU and other components of your PC to get the work done fastUnlocked processor can be overclocked easily and quicklyTurbo Boost Max Technology 3.0 significantly boost the clock speed automatically when working with heavy workloadsWorks with 600 series chipset based motherboards",https://multimedia.bbycastatic.ca/multimedia/products/500x500/157/15778/15778672.jpg,Computer Processors
Computer Processors,Intel Core i3-12100 Quad-Core 3.3GHz Processor,179.99,"12th Gen Intel Core i3-12100 desktop processor with PCIe Gen 5.0 and 4.0 support, DDR5 and DDR4 support accelerate your PC's performanceFour cores and 8 threads efficiently handle gaming, video editing, and many more heavy-duty programs3.3GHz processor speed and 4.3GHz Max Boost clock speed deliver incredible performance to run intensive applications smoothlyBuilt-in Intel UHD graphics 730 controller offers amazing and great visual clarity12 MB of L3 cache keeps up with extensive multi-tasking demandsHyper-threading architecture delivers superior performance to run demanding applications and workflowsLGA 1700 CPU socket offers improved power deliveryCompatible with 600 series chipset-based motherboards",https://multimedia.bbycastatic.ca/multimedia/products/500x500/161/16161/16161166.jpg,Computer Processors
Computer Processors,AMD Ryzen 5 7600X 6-Core 4.7GHz AM5 Processor,409.99,"4.7GHz AM5 CPU with 5.3GHz max boost clock is built to deliver the power needed to handle heavy workloadSix cores, 12 threads, and boost clocks of up to 5.3GHz deliver powerful peformance like never beforeVR ready CPU lets you enjoy the immersive gaming experience offered by virtual reality gamesElevate your experience with time-saving connectivity like PCIe 5.0 storage support, ultra-fast Wi-Fi 6E, AMD EXPO technology, and dedicated video accelerators",https://multimedia.bbycastatic.ca/multimedia/products/500x500/164/16489/16489534.jpg,Computer Processors
Computer Processors,AMD Ryzen 7 5700X 3.4 GHz Eight-Core AM4 Processor Tray,334.99,null,https://multimedia.bbycastatic.ca/multimedia/products/500x500/163/16356/16356032.jpeg,Computer Processors
Computer Processors,AMD Ryzen 9 7900X 12-Core 4.7GHz AM5 Processor,749.99,"4.7GHz AM5 CPU with 5.6GHz max boost clock is built to deliver the power needed to handle heavy workload12 cores, 24 threads, and boost clocks of up to 5.6GHz deliver powerful peformance like never beforeVR ready CPU lets you enjoy the immersive gaming experience offered by virtual reality gamesElevate your experience with time-saving connectivity like PCIe 5.0 storage support, ultra-fast Wi-Fi 6E, AMD EXPO technology, and dedicated video accelerators",https://multimedia.bbycastatic.ca/multimedia/products/500x500/164/16489/16489532.jpg,Computer Processors
Computer Processors,AMD Ryzen 9 5950X 16-Core 3.4GHz AM4 Desktop Processor,699.99,"3.4GHz clock speed runs resource-intensive applications without falteringSixteen cores adeptly handle gaming, video editing, 3D modelling, and many more heavy-duty programs3200Mhz bus speed ensures rapid communication between the CPU and other components of your PC64MB of L3 cache and 8MB of L2 cache available to keep up with extensive multi-tasking demandsVR-ready design lets you use virtual reality headsets and accessories (sold separately) to immerse yourself in cyberspace",https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15331/15331716.jpg,Computer Processors
Computer Processors,Intel Core i9-11900K Octa-Core 3.5GHz LGA 1200 Processor,519.99,"3.5GHz clock speed with a 5.2GHz max boost clock speed is sure to offer unrivalled performance for your gaming needs8 cores and 16 threads let you run lag-free multiple intensive tasks without compromise in performanceIncludes PCIe 4.0 to deliver exceptional data throughput with other compatible devicesIntegrated graphics offer fast, rich 3D performance with high-quality visuals for immersive gameplayIntegrated memory controller with 16MB L3 cache provides minimized latencies and faster data retrieval to improve system performanceSupports 5k HDR streaming that makes it ideal for your photo and video editingIntel Turbo Boost Max Technology 3.0 significantly boosts the clock speed automatically when working with intense tasksIntel Virtualization Technology enables remote workstation, desktop-as-a-service, media streaming, and online gaming for added functionalityIntel Identity Protection Technology improves security by generating unique number and code for your system to eliminate unauthorized accessThermal Monitoring Technologies offer a perfect cooling solution and keep the system secured when performing heavy workloads",https://multimedia.bbycastatic.ca/multimedia/products/500x500/161/16108/16108589.jpg,Computer Processors
Computer Processors,Intel Core i7-13700KF Processor,549.99,"Desktop processor with 125 watts of base power is ideal for gaming, content creation, and other computer tasksIntel Turbo Boost Max Technology 3.0 offers incredible performance without lagPCIe 5.0 and 4.0 support, DDR5 and DDR4 support, and compatibility with Intel 700 Series and 600 Series chipset-based motherboards make it a versatile choice when building your own systemPlease note: Discrete graphics required and thermal solution is not included in the box",https://multimedia.bbycastatic.ca/multimedia/products/500x500/165/16551/16551384.jpg,Computer Processors
Computer Processors,AMD Ryzen 7 5700G 8-Core 3.8GHz AM4 Processor,264.99,"Designed for all AM6-thread processor with 4.6 GHz maximum boost clock speed delivers incredible computing performance and long CPU lifeAM4 socket provides expansive compatibility and robust performancePCIe 3.0 comes with improved architecture and protocol management that results in increased communication speeds4MB L2 cache offers better latency that paves way for faster computing16MB L3 cache provides improved system performance by working in tandem with the L2 cacheOne-touch Precision Boost Overdrive (PBO) offers automatic overlocking with boosted clock power and power limitsPrecision Boost 2 can by itself increase processor frequencies for supercharged performanceSeamless system memory overlocking unleashes optimal performance from your AMD Ryzen PCAMD Ryzen Master when clubbed with unlocked AMD Ryzen desktop processor can offer personalised performanceAMD StoreMI technology provides a quick, easy expansion and acceleration of desktop storage by merging the speed of an SSD with the capacity of an HDDAMD VR Ready Premium ensures the performance you need to handle the newest virtual reality experience",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15614/15614845.jpg,Computer Processors
Computer Processors,AMD Ryzen 7 7700X 8-Core 4.5GHz AM5 Processor,549.99,"4.5GHz AM5 CPU with 5.4GHz max boost clock is built to deliver the power needed to handle heavy workloadEight cores, 16 threads, and boost clocks of up to 5.4GHz deliver powerful peformance like never beforeVR ready CPU lets you enjoy the immersive gaming experience offered by virtual reality gamesElevate your experience with time-saving connectivity like PCIe 5.0 storage support, ultra-fast Wi-Fi 6E, AMD EXPO technology, and dedicated video accelerators",https://multimedia.bbycastatic.ca/multimedia/products/500x500/164/16489/16489533.jpg,Computer Processors
Computer Processors,AMD Ryzen 9 5900X 12-Core 3.7GHz AM4 Desktop Processor,497.99,"3.7GHz clock speed can run resource-intensive applications without slowing downTwelve cores adeptly handle gaming, video editing, and many more heavy-duty programs3200Mhz bus speed ensures rapid communication between the CPU and other components of your PC64MB of L3 cache and 6MB of L2 cache available to keep up with extensive multi-tasking demandsVR-ready design lets you use virtual reality headsets and accessories (sold separately) to immerse yourself in cyberspace",https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15331/15331714.jpg,Computer Processors
Computer Processors,AMD Ryzen 5 5500 Hexa-Core 3.6GHz AM4 Processor,129.99,"3.6GHz clock speed with 4.2GHz max boost lets you pursue serious tasks such as video editing, AAA gaming, and many other content creation tasksSix cores and 12 threads ensure better CPU efficiency by reducing execution time so you can run multiple heavy duty tasks without any drop in performanceAMD Zen 3 core architecture boasts some of the fastest cores in the world for PC gamingAMD StoreMI Technology speeds up various operations such as system boot-up or game loading or file operations so you spend less time waitingUnlocked multiplier lets you optimize performance for ultra-intensive tasks by overclocking the CPU",https://multimedia.bbycastatic.ca/multimedia/products/500x500/160/16022/16022401.jpg,Computer Processors
Computer Processors,AMD Ryzen 9 7950X 16-Core 4.5GHz AM5 Processor,949.99,"4.5GHz AM5 CPU with 5.7GHz max boost clock is built to deliver the power needed to handle heavy workload16 cores, 32 threads, and boost clocks of up to 5.7GHz deliver powerful peformance like never beforeVR ready CPU lets you enjoy the immersive gaming experience offered by virtual reality gamesElevate your experience with time-saving connectivity like PCIe 5.0 storage support, ultra-fast Wi-Fi 6E, AMD EXPO technology, and dedicated video accelerators",https://multimedia.bbycastatic.ca/multimedia/products/500x500/164/16489/16489531.jpg,Computer Processors
Computer Processors,AMD Ryzen 5 5600G 6-Core 3.9GHz AM4 Processor,159.99,"Designed for all AMD Ryzen 5000 series processors3.9 GHz Hexacore, 12-thread processor with 4.4 GHz maximum boost clock speed delivers incredible computing performance and long CPU lifeAM4 socket provides expansive compatibility and robust performancePCIe 3.0 comes with improved architecture and protocol management that results in increased communication speeds3MB L2 cache offers better latency that paves way for faster computing16MB L3 cache provides improved system performance by working in tandem with the L2 cacheOne-touch Precision Boost Overdrive (PBO) offers automatic overlocking with boosted clock power and power limitsPrecision Boost 2 can by itself increase processor frequencies for supercharged performanceSeamless system memory overlocking unleashes optimal performance from your AMD Ryzen PCAMD Ryzen Master when clubbed with unlocked AMD Ryzen desktop processor can offer personalised performanceAMD StoreMI technology provides a quick, easy expansion and acceleration of desktop storage by merging the speed of an SSD with the capacity of an HDDAMD VR Ready Premium ensures the performance you need to handle the newest virtual reality experience",https://multimedia.bbycastatic.ca/multimedia/products/500x500/156/15614/15614844.jpg,Computer Processors
Computer Processors,Intel Core i5-12600K 10-Core 3.7GHz Processor,369.99,"Ten cores (six performance cores and four efficient cores) and 16 threads efficiently handle gaming, video editing and other heavy programs3.7GHz processor speed and 4.9GHz Max Boost clock speed ensure rapid communication between the CPU and other components of your PC to get the work done fastUnlocked processor can be overclocked easily and quicklyWorks with 600 series chipset based motherboards",https://multimedia.bbycastatic.ca/multimedia/products/500x500/157/15778/15778668.jpg,Computer Processors
Computer Processors,Intel Core i9-12900K Octa-Core 3.2GHz Processor,759.99,"Eight cores and 24 threads efficiently handle gaming, video editing and other heavy programs3.2GHz processor speed and 5.2GHz Max Boost clock speed ensure rapid communication between the CPU and other components of your PC to get your work done fastUnlocked processor can be overclocked easily and quicklyTurbo Boost Max Technology 3.0 significantly boosts the clock speed automatically when working with heavy workloadsWorks with 600 series chipset based motherboards",https://multimedia.bbycastatic.ca/multimedia/products/500x500/157/15778/15778670.jpg,Computer Processors
Computer Processors,AMD Ryzen 5 5600 Hexa-Core 3.5GHz AM4 Processor,174.99,"3.5GHz AM4 CPU with 4.4GHz max boost clock is built to deliver the power needed to smoothly handle intense tasksOffers crystal clear graphics in 1080p gaming at high settingsSix cores with 12 threads for snappy responsiveness, multi-tasking with intensive tasks, completing heavy workloads faster and moreVR-ready CPU lets you enjoy the immersive gaming experience offered by virtual reality gamesAMD StoreMI Technology boosts your storage drive speed which results in faster loading of apps and games, quicker boot-up, and accelerated file operations",https://multimedia.bbycastatic.ca/multimedia/products/500x500/160/16022/16022400.jpg,Computer Processors
Computer Processors,AMD Ryzen 7 5700X Octa-Core 3.4GHz AM4 Processor,299.99,"3.4GHz clock speed with 4.6GHz max boost unleashes superior firepower to handle everything from intense AAA games to 3D modelling and video renderingEight cores with 16 threads provide unrivalled multi-tasking performance so you can game and stream without any lags or hangsVR-ready CPU has enough muscle to run virtual reality games that take you to the next level of immersionAMD StoreMI Technology boosts your system booting time, apps/games loading times, and other file operations",https://multimedia.bbycastatic.ca/multimedia/products/500x500/160/16022/16022399.jpg,Computer Processors
Computer Processors,AMD Ryzen 7 5800X Octa-Core 3.8GHz AM4 Desktop Processor,319.99,"3.8GHz clock speed can run resource-intensive applications without slowing downEight cores adeptly handle high-FPS gaming sessions, video editing, and many more heavy-duty programs3200Mhz bus speed ensures rapid communication between the CPU and other components of your PC32MB of L3 cache and 4MB of L2 cache available to keep up with extensive multi-tasking demandsVR-ready design lets you use virtual reality headsets and accessories (sold separately) to immerse yourself in cyberspace",https://multimedia.bbycastatic.ca/multimedia/products/500x500/153/15331/15331715.jpg,Computer Processors
Computer Processors,AMD Ryzen 7 5800X3D Octa-Core 3.4GHz AM4 Processor,564.99,"3.4GHz clock speed with 4.5GHz max boost makes the processor more than capable of 1080p gaming, FHD video rendering, and many other intensive operationsEight cores with 16 threads gets work done faster which results in smooth multi-tasking, faster execution of programs, lag-free streaming, and moreVR-ready CPU is powerful enough to run virtual reality games that give you a taste of realistic game playAMD StoreMI Technology boosts data access speeds of the storage drive which makes system boot faster, games or apps load quicker, and finishing file operating tasks in less time",https://multimedia.bbycastatic.ca/multimedia/products/500x500/160/16022/16022404.jpg,Computer Processors
Graphics Cards,ASUS Dual NVIDIA GeForce RTX 3050 OC 8GB GDDR6 Video Card,480.99,"8GB GDDR6 graphics card with a maximum resolution support of 7680 x 4320 ensures superior visual clarity1822MHz core clock speed makes the GPU keep up with the fast paced gaming actions without lagsAmpere architecture with 2nd gen RT cores and 3rd gen Tensor cores improves throughput, AI capabilities, and overall performanceOpenGL4.6 support to increase the rendering speed resulting in rich graphics and fluid motionsOne HDMI 2.1 and three DisplayPort 1.4a ports enable reliable connection with monitor or other display unitsPCIe 4.0 interface for quick and easy connection with almost all high-end motherboards2-slot design increases compatibility and cooling efficiency, promising incredible performance in small chassisAxial-tech fan design with 2 fans maximizes airflow to reduce heat build upNoiseless 0dB Technology allows you to play without disturbing others in the roomStainless steel bracket ensures robust durability and resists corrosion",https://multimedia.bbycastatic.ca/multimedia/products/500x500/159/15976/15976903.jpg,Graphics Cards
Graphics Cards,ASUS ROG Strix GeForce RTX 3090 OC 24GB GDDR6X Edition Graphics Card,2799.99,null,https://multimedia.bbycastatic.ca/multimedia/products/500x500/160/16012/16012071.jpeg,Graphics Cards
Graphics Cards,ASUS ROG Strix NVIDIA GeForce RTX 3090 24GB GDDR6X Video Card,2399.99,"RTX 30 series GPU is part of NVIDIA's high-end line-up designed for powerful performance24GB of GDDR6X video memory allows the GPU to support higher resolutions of up to 8KAmpere architecture offers better power efficiency and two times the FP32 throughputSecond-generation RT (ray tracing) cores generate double the throughput of the previous generationThird-generation Tensor cores deliver improved performance with AI algorithms for gaming efficiencySupports multi-monitor setups so you can enhance your visuals across up to 4 displaysExtremely robust hardware ensures maximum performance levels with great amount of durabilityIndependent heatsinks and a backplate redesign help prevent overheatingAxial-tech fan design features even more fan blades and a reversed rotational direction for the centre fan2.9-slot design expands the cooling surface area for more thermal headroomSuper Alloy Power II includes premium alloy chokes, solid polymer capacitors, and numerous high-current power stagesGPU Tweak II lets you tweak performance levels and thermal settings, and ensures continuous monitoring",https://multimedia.bbycastatic.ca/multimedia/products/500x500/149/14954/14954117.jpg,Graphics Cards
Graphics Cards,ASUS ROG Strix NVIDIA GeForce RTX 3070 Ti OC 8GB GDDR6X Video Card,939.99,8GB of GDDR6X graphics card memory deliver a max resolution of 7680 x 43201875 MHz (Boost Clock) speed in OC mode and 1845 MHz (Boost Clock) speed in gaming mode can handle your most demanding games PCI Express 4.0 allows quick and easy installation,https://multimedia.bbycastatic.ca/multimedia/products/500x500/155/15546/15546964.jpg,Graphics Cards
Graphics Cards,ASUS ROG Strix NVIDIA GeForce RTX 3060 OC Edition 8GB GDDR6 Video Card,619.99,"8GB of GDDR6 VRAM is capable of delivering high quality visuals at a maximum resolution of 7680 x 4320 pixelsAll-new NVIDIA Ampere Streaming Multiprocessors improve the FP32 throughput by two times and enhances power efficiency2nd generation RT cores deliver 2X the throughput of 1st gen RT Cores, while supporting concurrent RT and shading for rendering realistic images3rd generation tensor cores offer up to 2X the throughput with structural sparsity and advanced AI algorithms such as DLSS to let you enjoy incredible visuals up to 8K resolutionTwo native HDMI 2.1 ports and 3 native DisplayPort 1.4A interfaces enable you to connect to multiple display devicesLHR (lite hash rate) graphics card delivers 25MH/s ETH hash rate (est.), thus reducing the hash rate to make it profitable for gamersOC edition with a boost clock of 1935MHz at OC mode and 1905MHz at gaming mode ensure peak performance even after pushing beyond limitsAxial-Tech Fan Design with more fan blades and a reversed rotational direction for the center fan reduce air turbulence for improved thermal performance2.9-slot design with expanded cooling surface area smoothly handles heavy thermal loads and maintains optimal temperature for next-level game play",https://multimedia.bbycastatic.ca/multimedia/products/500x500/159/15956/15956791.jpg,Graphics Cards
Graphics Cards,EVGA NVIDIA GeForce RTX 3050 XC 8GB GDDR6 Video Card ,429.99,"8GB of GDDR6 video memory helps deliver full and smooth graphics display, even at 1440p1845MHz core clock speed ensures you keep up with the most demanding gamesNVIDIA Ampere architecture powers performance and efficiency that's ideal for gamers and creators alikeSecond generation ray tracing cores allow for superb ray tracing at over 60fpsNVIDIA DLSS is equipped with 3rd generation tensor cores to improve graphics performance Supports Microsoft DirectX 12 Ultimate, Vulkan RT API, OpenGL 4.6 for enhanced visual and graphics renderingNVIDIA GPU Boost optimizes computing power, allowing full frame rates in each and every gameVR ready for your most immersive gaming experienceDisplayPort 1.4a gives you reliable wired connectivity and HDMI 2.1 port that supports 4K 120Hz HDR, 8K 60Hz HDR, and variable refresh ratePCI Express Gen 4 interface allows for high-bandwith applications while maintaining compatibility with a wide range of systemsBuilt for EVGA Precision X1 for optimal performance, giving you complete control over monitoring, fans, and overclockingNVIDIA GeForce Experience keeps your drivers up-to-date, automatically adjusts your game settings, and allows you to share your best gameplay with friendsPackaged in a shorter and air-through PCB, with an all-metal backplate protection and dual fan to reinforce proper airflowCompatible with Windows 11, Windows 10, Windows 7 operating systems",https://multimedia.bbycastatic.ca/multimedia/products/500x500/159/15954/15954875.jpg,Graphics Cards
